pmid	title	Gene	gene_eid	start_offset	end_offset	abstract
22865912	Nitric oxide-activated calcium/calmodulin-dependent protein kinase regulates the abscisic acid-induced antioxidant defence in maize.	ZmCCaMK	732824	1787	1794	Nitric oxide (NO), hydrogen peroxide (H2O2), and calcium (Ca2+)/calmodulin (CaM) are all required for abscisic acid (ABA)-induced antioxidant defence. Ca2+/CaM-dependent protein kinase (CCaMK) is a strong candidate for the decoder of Ca2+ signals. However, whether CCaMK is involved in ABA-induced antioxidant defence is unknown. The results of the present study show that exogenous and endogenous ABA induced increases in the activity of ZmCCaMK and the expression of ZmCCaMK in leaves of maize. Subcellular localization analysis showed that ZmCCaMK is located in the nucleus, the cytoplasm, and the plasma membrane. The transient expression of ZmCCaMK and the RNA interference (RNAi) silencing of ZmCCaMK analysis in maize protoplasts revealed that ZmCCaMK is required for ABA-induced antioxidant defence. Moreover, treatment with the NO donor sodium nitroprusside (SNP) induced the activation of ZmCCaMK and the expression of ZmCCaMK. Pre-treatments with an NO scavenger and inhibitor blocked the ABA-induced increases in the activity and the transcript level of ZmCCaMK. Conversely, RNAi silencing of ZmCCaMK in maize protoplasts did not affect the ABA-induced NO production, which was further confirmed using a mutant of OsCCaMK, the homologous gene of ZmCCaMK in rice. Moreover, H2O2 was also required for the ABA activation of ZmCCaMK, and pre-treatments with an NO scavenger and inhibitor inhibited the H2O2-induced increase in the activity of ZmCCaMK. Taken together, the data clearly suggest that ZmCCaMK is required for ABA-induced antioxidant defence, and H2O2-dependent NO production plays an important role in the ABA-induced activation of ZmCCaMK.
22870182	Role of plastid transglutaminase in LHCII polyamination and thylakoid electron and proton flow.	transglutaminase	100857012	16	32	Transglutaminases function as biological glues in animal cells, plant cells and microbes. In energy producing organelles such as chloroplasts the presence of transglutaminases was recently confirmed. Furthermore, a plastidial transglutaminase has been cloned from maize and the first plants overexpressing tgz are available (Nicotiana tabacum TGZ OE). Our hypothesis is that the overexpression of plastidal transglutaminase will alter photosynthesis via increased polyamination of the antenna of photosystem II. We have used standard analytical tools to separate the antenna from photosystem II in wild type and modified plants, 6 specific antibodies against LHCbs to confirm their presence and sensitive HPLC method to quantify the polyamination level of these proteins. We report that bound spermidine and spermine were significantly increased (~80%) in overexpressors. Moreover, we used recent advances in in vivo probing to study simultaneously the proton and electron circuit of thylakoids. Under physiological conditions overexpressors show a 3-fold higher sensitivity of the antenna down regulation loop (qE) to the elicitor (luminal protons) which is estimated as the DeltapH component of thylakoidal proton motive force. In addition, photosystem (hyper-PSIIalpha) with an exceptionally high antenna (large absorption cross section), accumulate in transglutaminase over expressers doubling the rate constant of light energy utilization (Kalpha) and promoting thylakoid membrane stacking. Polyamination of antenna proteins is a previously unrecognized mechanism for the modulation of the size (antenna absorption cross section) and sensitivity of photosystem II to down regulation. Future research will reveal which peptides and which residues of the antenna are responsible for such effects.
22870182	Role of plastid transglutaminase in LHCII polyamination and thylakoid electron and proton flow.	transglutaminase	100857012	322	338	Transglutaminases function as biological glues in animal cells, plant cells and microbes. In energy producing organelles such as chloroplasts the presence of transglutaminases was recently confirmed. Furthermore, a plastidial transglutaminase has been cloned from maize and the first plants overexpressing tgz are available (Nicotiana tabacum TGZ OE). Our hypothesis is that the overexpression of plastidal transglutaminase will alter photosynthesis via increased polyamination of the antenna of photosystem II. We have used standard analytical tools to separate the antenna from photosystem II in wild type and modified plants, 6 specific antibodies against LHCbs to confirm their presence and sensitive HPLC method to quantify the polyamination level of these proteins. We report that bound spermidine and spermine were significantly increased (~80%) in overexpressors. Moreover, we used recent advances in in vivo probing to study simultaneously the proton and electron circuit of thylakoids. Under physiological conditions overexpressors show a 3-fold higher sensitivity of the antenna down regulation loop (qE) to the elicitor (luminal protons) which is estimated as the DeltapH component of thylakoidal proton motive force. In addition, photosystem (hyper-PSIIalpha) with an exceptionally high antenna (large absorption cross section), accumulate in transglutaminase over expressers doubling the rate constant of light energy utilization (Kalpha) and promoting thylakoid membrane stacking. Polyamination of antenna proteins is a previously unrecognized mechanism for the modulation of the size (antenna absorption cross section) and sensitivity of photosystem II to down regulation. Future research will reveal which peptides and which residues of the antenna are responsible for such effects.
22870182	Role of plastid transglutaminase in LHCII polyamination and thylakoid electron and proton flow.	transglutaminase	100857012	503	519	Transglutaminases function as biological glues in animal cells, plant cells and microbes. In energy producing organelles such as chloroplasts the presence of transglutaminases was recently confirmed. Furthermore, a plastidial transglutaminase has been cloned from maize and the first plants overexpressing tgz are available (Nicotiana tabacum TGZ OE). Our hypothesis is that the overexpression of plastidal transglutaminase will alter photosynthesis via increased polyamination of the antenna of photosystem II. We have used standard analytical tools to separate the antenna from photosystem II in wild type and modified plants, 6 specific antibodies against LHCbs to confirm their presence and sensitive HPLC method to quantify the polyamination level of these proteins. We report that bound spermidine and spermine were significantly increased (~80%) in overexpressors. Moreover, we used recent advances in in vivo probing to study simultaneously the proton and electron circuit of thylakoids. Under physiological conditions overexpressors show a 3-fold higher sensitivity of the antenna down regulation loop (qE) to the elicitor (luminal protons) which is estimated as the DeltapH component of thylakoidal proton motive force. In addition, photosystem (hyper-PSIIalpha) with an exceptionally high antenna (large absorption cross section), accumulate in transglutaminase over expressers doubling the rate constant of light energy utilization (Kalpha) and promoting thylakoid membrane stacking. Polyamination of antenna proteins is a previously unrecognized mechanism for the modulation of the size (antenna absorption cross section) and sensitivity of photosystem II to down regulation. Future research will reveal which peptides and which residues of the antenna are responsible for such effects.
22870182	Role of plastid transglutaminase in LHCII polyamination and thylakoid electron and proton flow.	transglutaminase	100857012	1452	1468	Transglutaminases function as biological glues in animal cells, plant cells and microbes. In energy producing organelles such as chloroplasts the presence of transglutaminases was recently confirmed. Furthermore, a plastidial transglutaminase has been cloned from maize and the first plants overexpressing tgz are available (Nicotiana tabacum TGZ OE). Our hypothesis is that the overexpression of plastidal transglutaminase will alter photosynthesis via increased polyamination of the antenna of photosystem II. We have used standard analytical tools to separate the antenna from photosystem II in wild type and modified plants, 6 specific antibodies against LHCbs to confirm their presence and sensitive HPLC method to quantify the polyamination level of these proteins. We report that bound spermidine and spermine were significantly increased (~80%) in overexpressors. Moreover, we used recent advances in in vivo probing to study simultaneously the proton and electron circuit of thylakoids. Under physiological conditions overexpressors show a 3-fold higher sensitivity of the antenna down regulation loop (qE) to the elicitor (luminal protons) which is estimated as the DeltapH component of thylakoidal proton motive force. In addition, photosystem (hyper-PSIIalpha) with an exceptionally high antenna (large absorption cross section), accumulate in transglutaminase over expressers doubling the rate constant of light energy utilization (Kalpha) and promoting thylakoid membrane stacking. Polyamination of antenna proteins is a previously unrecognized mechanism for the modulation of the size (antenna absorption cross section) and sensitivity of photosystem II to down regulation. Future research will reveal which peptides and which residues of the antenna are responsible for such effects.
22879948	fussel (fuss)--A negative regulator of BMP signaling in Drosophila melanogaster.	TGF-beta	33432	85	93	The TGF-beta/BMP signaling cascades control a wide range of developmental and physiological functions in vertebrates and invertebrates. In Drosophila melanogaster, members of this pathway can be divided into a Bone Morphogenic Protein (BMP) and an Activin-ss (Act-ss) branch, where Decapentaplegic (Dpp), a member of the BMP family has been most intensively studied. They differ in ligands, receptors and transmitting proteins, but also share some components, such as the Co-Smad Medea (Med). The essential role of Med is to form a complex with one of the two activating Smads, mothers against decapentaplegic (Mad) or dSmad, and to translocate together to the nucleus where they can function as transcriptional regulators of downstream target genes. This signaling cascade underlies different mechanisms of negative regulation, which can be exerted by inhibitory Smads, such as daughters against decapentaplegic (dad), but also by the Ski-Sno family. In this work we identified and functionally analyzed a new member of the Ski/Sno-family, fussel (fuss), the Drosophila homolog of the human functional suppressing element 15 (fussel-15). fuss codes for two differentially spliced transcripts with a neuronal expression pattern. The proteins are characterized by a Ski-Sno and a SAND homology domain. Overexpression studies and genetic interaction experiments clearly reveal an interaction of fuss with members of the BMP pathway, leading to a strong repression of BMP-signaling. The protein interacts directly with Medea and seems to reprogram the Smad pathway through its influence upon the formation of functional Mad/Medea complexes. This leads amongst others to a repression of downstream target genes of the Dpp pathway, such as optomotor blind (omb). Taken together we could show that fuss exerts a pivotal role as an antagonist of BMP signaling in Drosophila melanogaster.
22879948	fussel (fuss)--A negative regulator of BMP signaling in Drosophila melanogaster.	Bone Morphogenic Protein	33432	291	315	The TGF-beta/BMP signaling cascades control a wide range of developmental and physiological functions in vertebrates and invertebrates. In Drosophila melanogaster, members of this pathway can be divided into a Bone Morphogenic Protein (BMP) and an Activin-ss (Act-ss) branch, where Decapentaplegic (Dpp), a member of the BMP family has been most intensively studied. They differ in ligands, receptors and transmitting proteins, but also share some components, such as the Co-Smad Medea (Med). The essential role of Med is to form a complex with one of the two activating Smads, mothers against decapentaplegic (Mad) or dSmad, and to translocate together to the nucleus where they can function as transcriptional regulators of downstream target genes. This signaling cascade underlies different mechanisms of negative regulation, which can be exerted by inhibitory Smads, such as daughters against decapentaplegic (dad), but also by the Ski-Sno family. In this work we identified and functionally analyzed a new member of the Ski/Sno-family, fussel (fuss), the Drosophila homolog of the human functional suppressing element 15 (fussel-15). fuss codes for two differentially spliced transcripts with a neuronal expression pattern. The proteins are characterized by a Ski-Sno and a SAND homology domain. Overexpression studies and genetic interaction experiments clearly reveal an interaction of fuss with members of the BMP pathway, leading to a strong repression of BMP-signaling. The protein interacts directly with Medea and seems to reprogram the Smad pathway through its influence upon the formation of functional Mad/Medea complexes. This leads amongst others to a repression of downstream target genes of the Dpp pathway, such as optomotor blind (omb). Taken together we could show that fuss exerts a pivotal role as an antagonist of BMP signaling in Drosophila melanogaster.
22879948	fussel (fuss)--A negative regulator of BMP signaling in Drosophila melanogaster.	Dpp	33432	380	383	The TGF-beta/BMP signaling cascades control a wide range of developmental and physiological functions in vertebrates and invertebrates. In Drosophila melanogaster, members of this pathway can be divided into a Bone Morphogenic Protein (BMP) and an Activin-ss (Act-ss) branch, where Decapentaplegic (Dpp), a member of the BMP family has been most intensively studied. They differ in ligands, receptors and transmitting proteins, but also share some components, such as the Co-Smad Medea (Med). The essential role of Med is to form a complex with one of the two activating Smads, mothers against decapentaplegic (Mad) or dSmad, and to translocate together to the nucleus where they can function as transcriptional regulators of downstream target genes. This signaling cascade underlies different mechanisms of negative regulation, which can be exerted by inhibitory Smads, such as daughters against decapentaplegic (dad), but also by the Ski-Sno family. In this work we identified and functionally analyzed a new member of the Ski/Sno-family, fussel (fuss), the Drosophila homolog of the human functional suppressing element 15 (fussel-15). fuss codes for two differentially spliced transcripts with a neuronal expression pattern. The proteins are characterized by a Ski-Sno and a SAND homology domain. Overexpression studies and genetic interaction experiments clearly reveal an interaction of fuss with members of the BMP pathway, leading to a strong repression of BMP-signaling. The protein interacts directly with Medea and seems to reprogram the Smad pathway through its influence upon the formation of functional Mad/Medea complexes. This leads amongst others to a repression of downstream target genes of the Dpp pathway, such as optomotor blind (omb). Taken together we could show that fuss exerts a pivotal role as an antagonist of BMP signaling in Drosophila melanogaster.
22879948	fussel (fuss)--A negative regulator of BMP signaling in Drosophila melanogaster.	Sno	32273	1021	1024	The TGF-beta/BMP signaling cascades control a wide range of developmental and physiological functions in vertebrates and invertebrates. In Drosophila melanogaster, members of this pathway can be divided into a Bone Morphogenic Protein (BMP) and an Activin-ss (Act-ss) branch, where Decapentaplegic (Dpp), a member of the BMP family has been most intensively studied. They differ in ligands, receptors and transmitting proteins, but also share some components, such as the Co-Smad Medea (Med). The essential role of Med is to form a complex with one of the two activating Smads, mothers against decapentaplegic (Mad) or dSmad, and to translocate together to the nucleus where they can function as transcriptional regulators of downstream target genes. This signaling cascade underlies different mechanisms of negative regulation, which can be exerted by inhibitory Smads, such as daughters against decapentaplegic (dad), but also by the Ski-Sno family. In this work we identified and functionally analyzed a new member of the Ski/Sno-family, fussel (fuss), the Drosophila homolog of the human functional suppressing element 15 (fussel-15). fuss codes for two differentially spliced transcripts with a neuronal expression pattern. The proteins are characterized by a Ski-Sno and a SAND homology domain. Overexpression studies and genetic interaction experiments clearly reveal an interaction of fuss with members of the BMP pathway, leading to a strong repression of BMP-signaling. The protein interacts directly with Medea and seems to reprogram the Smad pathway through its influence upon the formation of functional Mad/Medea complexes. This leads amongst others to a repression of downstream target genes of the Dpp pathway, such as optomotor blind (omb). Taken together we could show that fuss exerts a pivotal role as an antagonist of BMP signaling in Drosophila melanogaster.
22879948	fussel (fuss)--A negative regulator of BMP signaling in Drosophila melanogaster.	Sno	32273	1110	1113	The TGF-beta/BMP signaling cascades control a wide range of developmental and physiological functions in vertebrates and invertebrates. In Drosophila melanogaster, members of this pathway can be divided into a Bone Morphogenic Protein (BMP) and an Activin-ss (Act-ss) branch, where Decapentaplegic (Dpp), a member of the BMP family has been most intensively studied. They differ in ligands, receptors and transmitting proteins, but also share some components, such as the Co-Smad Medea (Med). The essential role of Med is to form a complex with one of the two activating Smads, mothers against decapentaplegic (Mad) or dSmad, and to translocate together to the nucleus where they can function as transcriptional regulators of downstream target genes. This signaling cascade underlies different mechanisms of negative regulation, which can be exerted by inhibitory Smads, such as daughters against decapentaplegic (dad), but also by the Ski-Sno family. In this work we identified and functionally analyzed a new member of the Ski/Sno-family, fussel (fuss), the Drosophila homolog of the human functional suppressing element 15 (fussel-15). fuss codes for two differentially spliced transcripts with a neuronal expression pattern. The proteins are characterized by a Ski-Sno and a SAND homology domain. Overexpression studies and genetic interaction experiments clearly reveal an interaction of fuss with members of the BMP pathway, leading to a strong repression of BMP-signaling. The protein interacts directly with Medea and seems to reprogram the Smad pathway through its influence upon the formation of functional Mad/Medea complexes. This leads amongst others to a repression of downstream target genes of the Dpp pathway, such as optomotor blind (omb). Taken together we could show that fuss exerts a pivotal role as an antagonist of BMP signaling in Drosophila melanogaster.
22879948	fussel (fuss)--A negative regulator of BMP signaling in Drosophila melanogaster.	fussel	43835	1122	1128	The TGF-beta/BMP signaling cascades control a wide range of developmental and physiological functions in vertebrates and invertebrates. In Drosophila melanogaster, members of this pathway can be divided into a Bone Morphogenic Protein (BMP) and an Activin-ss (Act-ss) branch, where Decapentaplegic (Dpp), a member of the BMP family has been most intensively studied. They differ in ligands, receptors and transmitting proteins, but also share some components, such as the Co-Smad Medea (Med). The essential role of Med is to form a complex with one of the two activating Smads, mothers against decapentaplegic (Mad) or dSmad, and to translocate together to the nucleus where they can function as transcriptional regulators of downstream target genes. This signaling cascade underlies different mechanisms of negative regulation, which can be exerted by inhibitory Smads, such as daughters against decapentaplegic (dad), but also by the Ski-Sno family. In this work we identified and functionally analyzed a new member of the Ski/Sno-family, fussel (fuss), the Drosophila homolog of the human functional suppressing element 15 (fussel-15). fuss codes for two differentially spliced transcripts with a neuronal expression pattern. The proteins are characterized by a Ski-Sno and a SAND homology domain. Overexpression studies and genetic interaction experiments clearly reveal an interaction of fuss with members of the BMP pathway, leading to a strong repression of BMP-signaling. The protein interacts directly with Medea and seems to reprogram the Smad pathway through its influence upon the formation of functional Mad/Medea complexes. This leads amongst others to a repression of downstream target genes of the Dpp pathway, such as optomotor blind (omb). Taken together we could show that fuss exerts a pivotal role as an antagonist of BMP signaling in Drosophila melanogaster.
22879948	fussel (fuss)--A negative regulator of BMP signaling in Drosophila melanogaster.	fuss	43835	1130	1134	The TGF-beta/BMP signaling cascades control a wide range of developmental and physiological functions in vertebrates and invertebrates. In Drosophila melanogaster, members of this pathway can be divided into a Bone Morphogenic Protein (BMP) and an Activin-ss (Act-ss) branch, where Decapentaplegic (Dpp), a member of the BMP family has been most intensively studied. They differ in ligands, receptors and transmitting proteins, but also share some components, such as the Co-Smad Medea (Med). The essential role of Med is to form a complex with one of the two activating Smads, mothers against decapentaplegic (Mad) or dSmad, and to translocate together to the nucleus where they can function as transcriptional regulators of downstream target genes. This signaling cascade underlies different mechanisms of negative regulation, which can be exerted by inhibitory Smads, such as daughters against decapentaplegic (dad), but also by the Ski-Sno family. In this work we identified and functionally analyzed a new member of the Ski/Sno-family, fussel (fuss), the Drosophila homolog of the human functional suppressing element 15 (fussel-15). fuss codes for two differentially spliced transcripts with a neuronal expression pattern. The proteins are characterized by a Ski-Sno and a SAND homology domain. Overexpression studies and genetic interaction experiments clearly reveal an interaction of fuss with members of the BMP pathway, leading to a strong repression of BMP-signaling. The protein interacts directly with Medea and seems to reprogram the Smad pathway through its influence upon the formation of functional Mad/Medea complexes. This leads amongst others to a repression of downstream target genes of the Dpp pathway, such as optomotor blind (omb). Taken together we could show that fuss exerts a pivotal role as an antagonist of BMP signaling in Drosophila melanogaster.
22879948	fussel (fuss)--A negative regulator of BMP signaling in Drosophila melanogaster.	functional suppressing element 15	390598	1173	1206	The TGF-beta/BMP signaling cascades control a wide range of developmental and physiological functions in vertebrates and invertebrates. In Drosophila melanogaster, members of this pathway can be divided into a Bone Morphogenic Protein (BMP) and an Activin-ss (Act-ss) branch, where Decapentaplegic (Dpp), a member of the BMP family has been most intensively studied. They differ in ligands, receptors and transmitting proteins, but also share some components, such as the Co-Smad Medea (Med). The essential role of Med is to form a complex with one of the two activating Smads, mothers against decapentaplegic (Mad) or dSmad, and to translocate together to the nucleus where they can function as transcriptional regulators of downstream target genes. This signaling cascade underlies different mechanisms of negative regulation, which can be exerted by inhibitory Smads, such as daughters against decapentaplegic (dad), but also by the Ski-Sno family. In this work we identified and functionally analyzed a new member of the Ski/Sno-family, fussel (fuss), the Drosophila homolog of the human functional suppressing element 15 (fussel-15). fuss codes for two differentially spliced transcripts with a neuronal expression pattern. The proteins are characterized by a Ski-Sno and a SAND homology domain. Overexpression studies and genetic interaction experiments clearly reveal an interaction of fuss with members of the BMP pathway, leading to a strong repression of BMP-signaling. The protein interacts directly with Medea and seems to reprogram the Smad pathway through its influence upon the formation of functional Mad/Medea complexes. This leads amongst others to a repression of downstream target genes of the Dpp pathway, such as optomotor blind (omb). Taken together we could show that fuss exerts a pivotal role as an antagonist of BMP signaling in Drosophila melanogaster.
22879948	fussel (fuss)--A negative regulator of BMP signaling in Drosophila melanogaster.	fussel-15	390598	1208	1217	The TGF-beta/BMP signaling cascades control a wide range of developmental and physiological functions in vertebrates and invertebrates. In Drosophila melanogaster, members of this pathway can be divided into a Bone Morphogenic Protein (BMP) and an Activin-ss (Act-ss) branch, where Decapentaplegic (Dpp), a member of the BMP family has been most intensively studied. They differ in ligands, receptors and transmitting proteins, but also share some components, such as the Co-Smad Medea (Med). The essential role of Med is to form a complex with one of the two activating Smads, mothers against decapentaplegic (Mad) or dSmad, and to translocate together to the nucleus where they can function as transcriptional regulators of downstream target genes. This signaling cascade underlies different mechanisms of negative regulation, which can be exerted by inhibitory Smads, such as daughters against decapentaplegic (dad), but also by the Ski-Sno family. In this work we identified and functionally analyzed a new member of the Ski/Sno-family, fussel (fuss), the Drosophila homolog of the human functional suppressing element 15 (fussel-15). fuss codes for two differentially spliced transcripts with a neuronal expression pattern. The proteins are characterized by a Ski-Sno and a SAND homology domain. Overexpression studies and genetic interaction experiments clearly reveal an interaction of fuss with members of the BMP pathway, leading to a strong repression of BMP-signaling. The protein interacts directly with Medea and seems to reprogram the Smad pathway through its influence upon the formation of functional Mad/Medea complexes. This leads amongst others to a repression of downstream target genes of the Dpp pathway, such as optomotor blind (omb). Taken together we could show that fuss exerts a pivotal role as an antagonist of BMP signaling in Drosophila melanogaster.
22879948	fussel (fuss)--A negative regulator of BMP signaling in Drosophila melanogaster.	fuss	43835	1220	1224	The TGF-beta/BMP signaling cascades control a wide range of developmental and physiological functions in vertebrates and invertebrates. In Drosophila melanogaster, members of this pathway can be divided into a Bone Morphogenic Protein (BMP) and an Activin-ss (Act-ss) branch, where Decapentaplegic (Dpp), a member of the BMP family has been most intensively studied. They differ in ligands, receptors and transmitting proteins, but also share some components, such as the Co-Smad Medea (Med). The essential role of Med is to form a complex with one of the two activating Smads, mothers against decapentaplegic (Mad) or dSmad, and to translocate together to the nucleus where they can function as transcriptional regulators of downstream target genes. This signaling cascade underlies different mechanisms of negative regulation, which can be exerted by inhibitory Smads, such as daughters against decapentaplegic (dad), but also by the Ski-Sno family. In this work we identified and functionally analyzed a new member of the Ski/Sno-family, fussel (fuss), the Drosophila homolog of the human functional suppressing element 15 (fussel-15). fuss codes for two differentially spliced transcripts with a neuronal expression pattern. The proteins are characterized by a Ski-Sno and a SAND homology domain. Overexpression studies and genetic interaction experiments clearly reveal an interaction of fuss with members of the BMP pathway, leading to a strong repression of BMP-signaling. The protein interacts directly with Medea and seems to reprogram the Smad pathway through its influence upon the formation of functional Mad/Medea complexes. This leads amongst others to a repression of downstream target genes of the Dpp pathway, such as optomotor blind (omb). Taken together we could show that fuss exerts a pivotal role as an antagonist of BMP signaling in Drosophila melanogaster.
22879948	fussel (fuss)--A negative regulator of BMP signaling in Drosophila melanogaster.	Sno	55206	1350	1353	The TGF-beta/BMP signaling cascades control a wide range of developmental and physiological functions in vertebrates and invertebrates. In Drosophila melanogaster, members of this pathway can be divided into a Bone Morphogenic Protein (BMP) and an Activin-ss (Act-ss) branch, where Decapentaplegic (Dpp), a member of the BMP family has been most intensively studied. They differ in ligands, receptors and transmitting proteins, but also share some components, such as the Co-Smad Medea (Med). The essential role of Med is to form a complex with one of the two activating Smads, mothers against decapentaplegic (Mad) or dSmad, and to translocate together to the nucleus where they can function as transcriptional regulators of downstream target genes. This signaling cascade underlies different mechanisms of negative regulation, which can be exerted by inhibitory Smads, such as daughters against decapentaplegic (dad), but also by the Ski-Sno family. In this work we identified and functionally analyzed a new member of the Ski/Sno-family, fussel (fuss), the Drosophila homolog of the human functional suppressing element 15 (fussel-15). fuss codes for two differentially spliced transcripts with a neuronal expression pattern. The proteins are characterized by a Ski-Sno and a SAND homology domain. Overexpression studies and genetic interaction experiments clearly reveal an interaction of fuss with members of the BMP pathway, leading to a strong repression of BMP-signaling. The protein interacts directly with Medea and seems to reprogram the Smad pathway through its influence upon the formation of functional Mad/Medea complexes. This leads amongst others to a repression of downstream target genes of the Dpp pathway, such as optomotor blind (omb). Taken together we could show that fuss exerts a pivotal role as an antagonist of BMP signaling in Drosophila melanogaster.
22879948	fussel (fuss)--A negative regulator of BMP signaling in Drosophila melanogaster.	fuss	43835	1474	1478	The TGF-beta/BMP signaling cascades control a wide range of developmental and physiological functions in vertebrates and invertebrates. In Drosophila melanogaster, members of this pathway can be divided into a Bone Morphogenic Protein (BMP) and an Activin-ss (Act-ss) branch, where Decapentaplegic (Dpp), a member of the BMP family has been most intensively studied. They differ in ligands, receptors and transmitting proteins, but also share some components, such as the Co-Smad Medea (Med). The essential role of Med is to form a complex with one of the two activating Smads, mothers against decapentaplegic (Mad) or dSmad, and to translocate together to the nucleus where they can function as transcriptional regulators of downstream target genes. This signaling cascade underlies different mechanisms of negative regulation, which can be exerted by inhibitory Smads, such as daughters against decapentaplegic (dad), but also by the Ski-Sno family. In this work we identified and functionally analyzed a new member of the Ski/Sno-family, fussel (fuss), the Drosophila homolog of the human functional suppressing element 15 (fussel-15). fuss codes for two differentially spliced transcripts with a neuronal expression pattern. The proteins are characterized by a Ski-Sno and a SAND homology domain. Overexpression studies and genetic interaction experiments clearly reveal an interaction of fuss with members of the BMP pathway, leading to a strong repression of BMP-signaling. The protein interacts directly with Medea and seems to reprogram the Smad pathway through its influence upon the formation of functional Mad/Medea complexes. This leads amongst others to a repression of downstream target genes of the Dpp pathway, such as optomotor blind (omb). Taken together we could show that fuss exerts a pivotal role as an antagonist of BMP signaling in Drosophila melanogaster.
22879948	fussel (fuss)--A negative regulator of BMP signaling in Drosophila melanogaster.	Medea	43725	1597	1602	The TGF-beta/BMP signaling cascades control a wide range of developmental and physiological functions in vertebrates and invertebrates. In Drosophila melanogaster, members of this pathway can be divided into a Bone Morphogenic Protein (BMP) and an Activin-ss (Act-ss) branch, where Decapentaplegic (Dpp), a member of the BMP family has been most intensively studied. They differ in ligands, receptors and transmitting proteins, but also share some components, such as the Co-Smad Medea (Med). The essential role of Med is to form a complex with one of the two activating Smads, mothers against decapentaplegic (Mad) or dSmad, and to translocate together to the nucleus where they can function as transcriptional regulators of downstream target genes. This signaling cascade underlies different mechanisms of negative regulation, which can be exerted by inhibitory Smads, such as daughters against decapentaplegic (dad), but also by the Ski-Sno family. In this work we identified and functionally analyzed a new member of the Ski/Sno-family, fussel (fuss), the Drosophila homolog of the human functional suppressing element 15 (fussel-15). fuss codes for two differentially spliced transcripts with a neuronal expression pattern. The proteins are characterized by a Ski-Sno and a SAND homology domain. Overexpression studies and genetic interaction experiments clearly reveal an interaction of fuss with members of the BMP pathway, leading to a strong repression of BMP-signaling. The protein interacts directly with Medea and seems to reprogram the Smad pathway through its influence upon the formation of functional Mad/Medea complexes. This leads amongst others to a repression of downstream target genes of the Dpp pathway, such as optomotor blind (omb). Taken together we could show that fuss exerts a pivotal role as an antagonist of BMP signaling in Drosophila melanogaster.
22879948	fussel (fuss)--A negative regulator of BMP signaling in Drosophila melanogaster.	Smad	43725	1630	1634	The TGF-beta/BMP signaling cascades control a wide range of developmental and physiological functions in vertebrates and invertebrates. In Drosophila melanogaster, members of this pathway can be divided into a Bone Morphogenic Protein (BMP) and an Activin-ss (Act-ss) branch, where Decapentaplegic (Dpp), a member of the BMP family has been most intensively studied. They differ in ligands, receptors and transmitting proteins, but also share some components, such as the Co-Smad Medea (Med). The essential role of Med is to form a complex with one of the two activating Smads, mothers against decapentaplegic (Mad) or dSmad, and to translocate together to the nucleus where they can function as transcriptional regulators of downstream target genes. This signaling cascade underlies different mechanisms of negative regulation, which can be exerted by inhibitory Smads, such as daughters against decapentaplegic (dad), but also by the Ski-Sno family. In this work we identified and functionally analyzed a new member of the Ski/Sno-family, fussel (fuss), the Drosophila homolog of the human functional suppressing element 15 (fussel-15). fuss codes for two differentially spliced transcripts with a neuronal expression pattern. The proteins are characterized by a Ski-Sno and a SAND homology domain. Overexpression studies and genetic interaction experiments clearly reveal an interaction of fuss with members of the BMP pathway, leading to a strong repression of BMP-signaling. The protein interacts directly with Medea and seems to reprogram the Smad pathway through its influence upon the formation of functional Mad/Medea complexes. This leads amongst others to a repression of downstream target genes of the Dpp pathway, such as optomotor blind (omb). Taken together we could show that fuss exerts a pivotal role as an antagonist of BMP signaling in Drosophila melanogaster.
22879948	fussel (fuss)--A negative regulator of BMP signaling in Drosophila melanogaster.	Medea	43725	1702	1707	The TGF-beta/BMP signaling cascades control a wide range of developmental and physiological functions in vertebrates and invertebrates. In Drosophila melanogaster, members of this pathway can be divided into a Bone Morphogenic Protein (BMP) and an Activin-ss (Act-ss) branch, where Decapentaplegic (Dpp), a member of the BMP family has been most intensively studied. They differ in ligands, receptors and transmitting proteins, but also share some components, such as the Co-Smad Medea (Med). The essential role of Med is to form a complex with one of the two activating Smads, mothers against decapentaplegic (Mad) or dSmad, and to translocate together to the nucleus where they can function as transcriptional regulators of downstream target genes. This signaling cascade underlies different mechanisms of negative regulation, which can be exerted by inhibitory Smads, such as daughters against decapentaplegic (dad), but also by the Ski-Sno family. In this work we identified and functionally analyzed a new member of the Ski/Sno-family, fussel (fuss), the Drosophila homolog of the human functional suppressing element 15 (fussel-15). fuss codes for two differentially spliced transcripts with a neuronal expression pattern. The proteins are characterized by a Ski-Sno and a SAND homology domain. Overexpression studies and genetic interaction experiments clearly reveal an interaction of fuss with members of the BMP pathway, leading to a strong repression of BMP-signaling. The protein interacts directly with Medea and seems to reprogram the Smad pathway through its influence upon the formation of functional Mad/Medea complexes. This leads amongst others to a repression of downstream target genes of the Dpp pathway, such as optomotor blind (omb). Taken together we could show that fuss exerts a pivotal role as an antagonist of BMP signaling in Drosophila melanogaster.
